,Country Name,Country Code,Indicator Name,Indicator Code,Year,Population
14342,Equatorial Guinea,GNQ,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,60.244
14343,Greece,GRC,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,22.322
14344,Grenada,GRD,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,64.42
14345,Greenland,GRL,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,13.955
14346,Guatemala,GTM,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,48.885
14347,Guam,GUM,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,5.563
14348,Guyana,GUY,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,71.541
14349,High income,HIC,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,18.7639084788822
14350,"Hong Kong SAR, China",HKG,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,0.0
14351,Honduras,HND,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,45.863
14352,Heavily indebted poor countries (HIPC),HPC,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,65.8473002938395
14353,Croatia,HRV,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,41.344
14354,Haiti,HTI,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,42.564
14355,Hungary,HUN,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,29.229
14356,IBRD only,IBD,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,47.5427020371521
14357,IDA & IBRD total,IBT,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,51.7571335797831
14358,IDA total,IDA,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,64.6823379012277
14359,IDA blend,IDB,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,59.3380998020511
14360,Indonesia,IDN,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,46.997
14361,IDA only,IDX,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,67.3281428814475
14362,Isle of Man,IMN,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,47.862
14363,India,IND,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,67.634
14364,Not classified,INX,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,0.0
14365,Ireland,IRL,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,37.048
14366,"Iran, Islamic Rep.",IRN,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,27.145
14367,Iraq,IRQ,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,30.639
14368,Iceland,ISL,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,5.958
14369,Israel,ISR,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,7.92400000000001
14370,Italy,ITA,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,31.179
14371,Jamaica,JAM,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,45.444
14372,Jordan,JOR,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,16.553
14373,Japan,JPN,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,6.979
14374,Kazakhstan,KAZ,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,46.71
14375,Kenya,KEN,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,74.803
14376,Kyrgyz Republic,KGZ,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,64.415
14377,Cambodia,KHM,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,79.486
14378,Kiribati,KIR,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,55.827
14379,St. Kitts and Nevis,KNA,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,68.04
14380,"Korea, Rep.",KOR,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,17.64
14381,Kuwait,KWT,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,1.67400000000001
14382,Latin America & Caribbean (excluding high income),LAC,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,21.5836851695021
14383,Lao PDR,LAO,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,62.449
14384,Lebanon,LBN,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,12.33
14385,Liberia,LBR,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,50.692
14386,Libya,LBY,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,21.641
14387,St. Lucia,LCA,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,81.523
14388,Latin America & Caribbean,LCN,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,20.4457440421679
14389,Least developed countries: UN classification,LDC,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,68.9606423642793
14390,Low income,LIC,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,68.8168989008501
14391,Liechtenstein,LIE,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,85.695
14392,Sri Lanka,LKA,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,81.68
14393,Lower middle income,LMC,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,61.5534714782652
14394,Low & middle income,LMY,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,52.1736300121523
14395,Lesotho,LSO,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,73.211
14396,Late-demographic dividend,LTE,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,41.0401137703201
14397,Lithuania,LTU,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,33.478
14398,Luxembourg,LUX,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,10.128
14399,Latvia,LVA,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,32.579
14400,"Macao SAR, China",MAC,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,0.0
14401,St. Martin (French part),MAF,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,0.0
14402,Morocco,MAR,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,40.301
14403,Monaco,MCO,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,0.0
14404,Moldova,MDA,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,55.075
14405,Madagascar,MDG,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,65.532
14406,Maldives,MDV,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,55.506
14407,Middle East & North Africa,MEA,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,36.1512283600242
14408,Mexico,MEX,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,21.029
14409,Marshall Islands,MHL,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,27.576
14410,Middle income,MIC,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,50.0680645208778
14411,"Macedonia, FYR",MKD,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,42.971
14412,Mali,MLI,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,60.857
14413,Malta,MLT,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,4.723
14414,Myanmar,MMR,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,66.449
14415,Middle East & North Africa (excluding high income),MNA,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,39.8270365366184
14416,Montenegro,MNE,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,36.168
14417,Mongolia,MNG,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,28.778
14418,Northern Mariana Islands,MNP,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,10.728
14419,Mozambique,MOZ,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,68.066
14420,Mauritania,MRT,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,40.745
14421,Mauritius,MUS,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,60.186
14422,Malawi,MWI,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,83.898
14423,Malaysia,MYS,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,25.99
14424,North America,NAC,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,18.5292234546439
14425,Namibia,NAM,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,54.322
14426,New Caledonia,NCL,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,30.337
14427,Niger,NER,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,81.531
14428,Nigeria,NGA,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,53.058
14429,Nicaragua,NIC,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,41.541
14430,Netherlands,NLD,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,10.09
14431,Norway,NOR,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,19.792
14432,Nepal,NPL,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,81.757
14433,Nauru,NRU,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,0.0
14434,New Zealand,NZL,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,13.749
14435,OECD members,OED,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,19.9807794918736
14436,Oman,OMN,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,22.822
14437,Other small states,OSS,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,41.9940818675347
14438,Pakistan,PAK,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,61.697
14439,Panama,PAN,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,33.708
14440,Peru,PER,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,21.715
14441,Philippines,PHL,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,55.512
14442,Palau,PLW,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,13.548
14443,Papua New Guinea,PNG,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,87.015
14444,Poland,POL,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,39.432
14445,Pre-demographic dividend,PRE,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,61.9407690538617
14446,Puerto Rico,PRI,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,6.364
14447,"Korea, Dem. People’s Rep.",PRK,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,39.285
14448,Portugal,PRT,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,37.092
14449,Paraguay,PRY,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,40.584
14450,West Bank and Gaza,PSE,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,24.974
14451,Pacific island small states,PSS,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,62.4697242440087
14452,Post-demographic dividend,PST,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,19.2496347924978
14453,French Polynesia,PYF,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,44.024
14454,Qatar,QAT,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,0.840999999999994
14455,Romania,ROU,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,45.607
14456,Russian Federation,RUS,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,26.076
14457,Rwanda,RWA,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,72.159
14458,South Asia,SAS,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,67.3998954876468
14459,Saudi Arabia,SAU,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,17.074
14460,Sudan,SDN,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,66.377
14461,Senegal,SEN,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,56.607
14462,Singapore,SGP,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,0.0
14463,Solomon Islands,SLB,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,78.124
14464,Sierra Leone,SLE,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,60.422
14465,El Salvador,SLV,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,33.745
14466,San Marino,SMR,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,5.834
14467,Somalia,SOM,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,60.922
14468,Serbia,SRB,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,44.545
14469,Sub-Saharan Africa (excluding high income),SSA,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,62.7439019328517
14470,South Sudan,SSD,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,81.409
14471,Sub-Saharan Africa,SSF,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,62.7423805952027
14472,Small states,SST,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,46.1681978472831
14473,Sao Tome and Principe,STP,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,35.489
14474,Suriname,SUR,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,33.915
14475,Slovak Republic,SVK,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,46.243
14476,Slovenia,SVN,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,50.305
14477,Sweden,SWE,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,14.335
14478,Swaziland,SWZ,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,78.685
14479,Sint Maarten (Dutch part),SXM,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,0.0
14480,Seychelles,SYC,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,46.441
14481,Syrian Arab Republic,SYR,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,42.745
14482,Turks and Caicos Islands,TCA,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,8.15300000000001
14483,Chad,TCD,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,77.659
14484,East Asia & Pacific (IDA & IBRD countries),TEA,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,48.1686490902389
14485,Europe & Central Asia (IDA & IBRD countries),TEC,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,35.507396753352
14486,Togo,TGO,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,60.531
14487,Thailand,THA,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,50.826
14488,Tajikistan,TJK,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,73.308
14489,Turkmenistan,TKM,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,50.312
14490,Latin America & the Caribbean (IDA & IBRD countries),TLA,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,20.4598160722925
14491,Timor-Leste,TLS,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,67.869
14492,Middle East & North Africa (IDA & IBRD countries),TMN,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,40.0058259193539
14493,Tonga,TON,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,76.368
14494,South Asia (IDA & IBRD),TSA,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,67.3998954876468
14495,Sub-Saharan Africa (IDA & IBRD countries),TSS,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,62.7423805952028
14496,Trinidad and Tobago,TTO,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,91.45
14497,Tunisia,TUN,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,33.355
14498,Turkey,TUR,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,27.109
14499,Tuvalu,TUV,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,41.218
14500,Tanzania,TZA,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,69.099
14501,Uganda,UGA,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,84.234
14502,Ukraine,UKR,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,30.518
14503,Upper middle income,UMC,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,37.087638201395
14504,Uruguay,URY,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,4.848
14505,United States,USA,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,18.553
14506,Uzbekistan,UZB,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,63.722
14507,St. Vincent and the Grenadines,VCT,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,49.8
14508,"Venezuela, RB",VEN,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,11.059
14509,British Virgin Islands,VGB,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,54.128
14510,Virgin Islands (U.S.),VIR,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,4.797
14511,Vietnam,VNM,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,67.049
14512,Vanuatu,VUT,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,74.183
14513,World,WLD,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,46.6232844387834
14514,Samoa,WSM,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,80.74
14515,Kosovo,XKX,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,0.0
14516,"Yemen, Rep.",YEM,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,65.973
14517,South Africa,ZAF,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,35.702
14518,Zambia,ZMB,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,59.528
14519,Zimbabwe,ZWE,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,67.499
14520,Aruba,ABW,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,58.472
14521,Afghanistan,AFG,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,73.297
14522,Angola,AGO,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,55.95
14523,Albania,ALB,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,42.593
14524,Andorra,AND,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,14.885
14525,Arab World,ARB,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,42.1917897852038
14526,United Arab Emirates,ARE,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,14.459
14527,Argentina,ARG,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,8.249
14528,Armenia,ARM,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,37.327
14529,American Samoa,ASM,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,12.798
14530,Antigua and Barbuda,ATG,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,76.227
14531,Australia,AUS,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,10.577
14532,Austria,AUT,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,34.032
14533,Azerbaijan,AZE,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,45.38
14534,Burundi,BDI,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,87.943
14535,Belgium,BEL,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,2.142
14536,Benin,BEN,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,56.05
14537,Burkina Faso,BFA,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,70.141
14538,Bangladesh,BGD,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,65.723
14539,Bulgaria,BGR,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,26.052
14540,Bahrain,BHR,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,11.225
14541,"Bahamas, The",BHS,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,17.126
14542,Bosnia and Herzegovina,BIH,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,60.233
14543,Belarus,BLR,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,23.333
14544,Belize,BLZ,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,56.027
14545,Bermuda,BMU,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,0.0
14546,Bolivia,BOL,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,31.488
14547,Brazil,BRA,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,14.313
14548,Barbados,BRB,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,68.525
14549,Brunei Darussalam,BRN,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,22.798
14550,Bhutan,BTN,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,61.356
14551,Botswana,BWA,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,42.556
14552,Central African Republic,CAF,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,59.963
14553,Canada,CAN,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,18.172
14554,Central Europe and the Baltics,CEB,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,37.6429705827314
14555,Switzerland,CHE,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,26.088
14556,Channel Islands,CHI,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,68.535
14557,Chile,CHL,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,10.47
14558,China,CHN,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,44.386
14559,Cote d'Ivoire,CIV,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,45.82
14560,Cameroon,CMR,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,45.619
14561,"Congo, Dem. Rep.",COD,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,57.506
14562,"Congo, Rep.",COG,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,34.62
14563,Colombia,COL,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,23.564
14564,Comoros,COM,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,71.704
14565,Cabo Verde,CPV,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,34.474
14566,Costa Rica,CRI,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,23.179
14567,Caribbean small states,CSS,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,57.5385327376409
14568,Cuba,CUB,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,22.926
14569,Curacao,CUW,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,10.669
14570,Cayman Islands,CYM,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,0.0
14571,Cyprus,CYP,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,33.079
14572,Czech Republic,CZE,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,27.008
14573,Germany,DEU,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,24.699
14574,Djibouti,DJI,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,22.657
14575,Dominica,DMA,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,30.461
14576,Denmark,DNK,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,12.324
14577,Dominican Republic,DOM,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,21.02
14578,Algeria,DZA,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,29.273
14579,East Asia & Pacific (excluding high income),EAP,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,47.0683634046834
14580,Early-demographic dividend,EAR,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,55.8394780386012
14581,East Asia & Pacific,EAS,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,43.3750956633946
14582,Europe & Central Asia (excluding high income),ECA,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,34.9190856078429
14583,Europe & Central Asia,ECS,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,29.1286387811745
14584,Ecuador,ECU,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,36.258
14585,"Egypt, Arab Rep.",EGY,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,56.865
14586,Euro area,EMU,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,24.0794419390413
14587,Eritrea,ERI,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,0.0
14588,Spain,ESP,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,20.421
14589,Estonia,EST,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,32.462
14590,Ethiopia,ETH,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,80.528
14591,European Union,EUU,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,25.2011006349342
14592,Fragile and conflict affected situations,FCS,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,59.0701053835972
14593,Finland,FIN,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,15.779
14594,Fiji,FJI,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,46.272
14595,France,FRA,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,20.48
14596,Faroe Islands,FRO,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,58.038
14597,"Micronesia, Fed. Sts.",FSM,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,77.576
14598,Gabon,GAB,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,12.844
14599,United Kingdom,GBR,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,17.408
14600,Georgia,GEO,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,46.359
14601,Ghana,GHA,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,45.958
14602,Gibraltar,GIB,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,0.0
14603,Guinea,GIN,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,62.839
14604,"Gambia, The",GMB,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,40.368
14605,Guinea-Bissau,GNB,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,50.668
14606,Equatorial Guinea,GNQ,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,60.077
14607,Greece,GRC,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,21.993
14608,Grenada,GRD,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,64.409
14609,Greenland,GRL,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,13.564
14610,Guatemala,GTM,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,48.429
14611,Guam,GUM,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,5.48399999999999
14612,Guyana,GUY,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,71.447
14613,High income,HIC,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,18.5442094218374
14614,"Hong Kong SAR, China",HKG,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,0.0
14615,Honduras,HND,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,45.27
14616,Heavily indebted poor countries (HIPC),HPC,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,65.3891978457947
14617,Croatia,HRV,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,41.036
14618,Haiti,HTI,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,41.355
14619,Hungary,HUN,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,28.773
14620,IBRD only,IBD,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,46.9363578543886
14621,IDA & IBRD total,IBT,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,51.2161314225993
14622,IDA total,IDA,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,64.1725692792832
14623,IDA blend,IDB,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,58.7855969572678
14624,Indonesia,IDN,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,46.258
14625,IDA only,IDX,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,66.841541946874
14626,Isle of Man,IMN,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,47.797
14627,India,IND,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,67.253
14628,Not classified,INX,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,0.0
14629,Ireland,IRL,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,36.759
14630,"Iran, Islamic Rep.",IRN,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,26.625
14631,Iraq,IRQ,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,30.529
14632,Iceland,ISL,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,5.863
14633,Israel,ISR,Rural population (% of total population),SP.RUR.TOTL.ZS,2015,7.86
