,Country Name,Country Code,Indicator Name,Indicator Code,Year,Population
11834,Suriname,SUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,94.622184753418
11835,Slovak Republic,SVK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,100.0
11836,Slovenia,SVN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,100.0
11837,Sweden,SWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,100.0
11838,Swaziland,SWZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,32.8677825927734
11839,Sint Maarten (Dutch part),SXM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,100.0
11840,Seychelles,SYC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,95.2510604858398
11841,Syrian Arab Republic,SYR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,91.4314117431641
11842,Turks and Caicos Islands,TCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,93.1070556640625
11843,Chad,TCD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,3.5
11844,East Asia & Pacific (IDA & IBRD countries),TEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,92.6720388261773
11845,Europe & Central Asia (IDA & IBRD countries),TEC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,99.2932788434974
11846,Togo,TGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,24.7560157775879
11847,Thailand,THA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,91.3025436401367
11848,Tajikistan,TJK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,98.7307052612305
11849,Turkmenistan,TKM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,99.5998764038086
11850,Latin America & the Caribbean (IDA & IBRD countries),TLA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,93.0684830348868
11851,Timor-Leste,TLS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,30.3210697174072
11852,Middle East & North Africa (IDA & IBRD countries),TMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,92.4241494218917
11853,Tonga,TON,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,88.052978515625
11854,South Asia (IDA & IBRD),TSA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,62.7418601529584
11855,Sub-Saharan Africa (IDA & IBRD countries),TSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,28.9196177390971
11856,Trinidad and Tobago,TTO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,94.6233520507812
11857,Tunisia,TUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,99.0
11858,Turkey,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,96.7309494018555
11859,Tuvalu,TUV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,95.3299713134765
11860,Tanzania,TZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,11.4
11861,Uganda,UGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,10.8483905792236
11862,Ukraine,UKR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,99.5391082763672
11863,Upper middle income,UMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,96.6073737117559
11864,Uruguay,URY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,98.3061141967773
11865,United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,100.0
11866,Uzbekistan,UZB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,99.7321548461914
11867,St. Vincent and the Grenadines,VCT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,85.2016677856445
11868,"Venezuela, RB",VEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,98.5122604370117
11869,British Virgin Islands,VGB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,
11870,Virgin Islands (U.S.),VIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,100.0
11871,Vietnam,VNM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,90.6780853271484
11872,Vanuatu,VUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,28.0607566833496
11873,World,WLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,79.6856771115963
11874,Samoa,WSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,91.1065292358398
11875,Kosovo,XKX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,95.70751953125
11876,"Yemen, Rep.",YEM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,49.59
11877,South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,80.9
11878,Zambia,ZMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,20.3
11879,Zimbabwe,ZWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004,34.4813804626465
11880,Aruba,ABW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,92.4071197509765
11881,Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,23.0
11882,Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,28.0507354736328
11883,Albania,ALB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11884,Andorra,AND,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11885,Arab World,ARB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,83.6875762079726
11886,United Arab Emirates,ARE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11887,Argentina,ARG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,96.8129959106445
11888,Armenia,ARM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,99.8
11889,American Samoa,ASM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,
11890,Antigua and Barbuda,ATG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,92.2
11891,Australia,AUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11892,Austria,AUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11893,Azerbaijan,AZE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,99.2109756469727
11894,Burundi,BDI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,3.20731707317073
11895,Belgium,BEL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11896,Benin,BEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,26.8306674957275
11897,Burkina Faso,BFA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,12.0123443603516
11898,Bangladesh,BGD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,44.23
11899,Bulgaria,BGR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11900,Bahrain,BHR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11901,"Bahamas, The",BHS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,97.5100936889648
11902,Bosnia and Herzegovina,BIH,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,99.2226791381836
11903,Belarus,BLR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11904,Belize,BLZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,90.2677307128906
11905,Bermuda,BMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11906,Bolivia,BOL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,68.288209
11907,Brazil,BRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,97.093513
11908,Barbados,BRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11909,Brunei Darussalam,BRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11910,Bhutan,BTN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,59.8081116441343
11911,Botswana,BWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,37.4208755493164
11912,Central African Republic,CAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,7.86610364913941
11913,Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11914,Central Europe and the Baltics,CEB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11915,Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11916,Channel Islands,CHI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11917,Chile,CHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,98.0887908935547
11918,China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,97.7424926757813
11919,Cote d'Ivoire,CIV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,58.9
11920,Cameroon,CMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,47.257022857666
11921,"Congo, Dem. Rep.",COD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,6.0
11922,"Congo, Rep.",COG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,33.8
11923,Colombia,COL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,96.8
11924,Comoros,COM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,51.2343215942383
11925,Cabo Verde,CPV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,67.0
11926,Costa Rica,CRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,99.053051
11927,Caribbean small states,CSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,90.1065689685964
11928,Cuba,CUB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,98.6283569335938
11929,Curacao,CUW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11930,Cayman Islands,CYM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11931,Cyprus,CYP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11932,Czech Republic,CZE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11933,Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11934,Djibouti,DJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,54.9451675415039
11935,Dominica,DMA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,87.7080383300781
11936,Denmark,DNK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11937,Dominican Republic,DOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,90.141224
11938,Algeria,DZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,98.7966461181641
11939,East Asia & Pacific (excluding high income),EAP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,91.9486720348938
11940,Early-demographic dividend,EAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,72.4638109857054
11941,East Asia & Pacific,EAS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,92.7625184729307
11942,Europe & Central Asia (excluding high income),ECA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,99.3447711958996
11943,Europe & Central Asia,ECS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,99.70489943772
11944,Ecuador,ECU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,95.83265
11945,"Egypt, Arab Rep.",EGY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,99.4
11946,Euro area,EMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11947,Eritrea,ERI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,34.3304443359375
11948,Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11949,Estonia,EST,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11950,Ethiopia,ETH,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,14.0
11951,European Union,EUU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11952,Fragile and conflict affected situations,FCS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,37.6880262183839
11953,Finland,FIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11954,Fiji,FJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,82.3424835205078
11955,France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11956,Faroe Islands,FRO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11957,"Micronesia, Fed. Sts.",FSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,55.2334060668945
11958,Gabon,GAB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,81.6
11959,United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11960,Georgia,GEO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,97.9350541215654
11961,Ghana,GHA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,54.7297439575195
11962,Gibraltar,GIB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11963,Guinea,GIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,20.2
11964,"Gambia, The",GMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,30.4562675012354
11965,Guinea-Bissau,GNB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,7.98203182220459
11966,Equatorial Guinea,GNQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,63.8068962097168
11967,Greece,GRC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11968,Grenada,GRD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,87.633415222168
11969,Greenland,GRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11970,Guatemala,GTM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,78.2655258178711
11971,Guam,GUM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11972,Guyana,GUY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,77.5
11973,High income,HIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,99.8023810564518
11974,"Hong Kong SAR, China",HKG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11975,Honduras,HND,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,68.903309
11976,Heavily indebted poor countries (HIPC),HPC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,21.804333872422
11977,Croatia,HRV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11978,Haiti,HTI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,34.0193099975586
11979,Hungary,HUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11980,IBRD only,IBD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,87.2975603257976
11981,IDA & IBRD total,IBT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,76.899605040957
11982,IDA total,IDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,41.1089002029605
11983,IDA blend,IDB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,62.0708359749131
11984,Indonesia,IDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,86.1946258544922
11985,IDA only,IDX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,30.7895834836052
11986,Isle of Man,IMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11987,India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,66.9324493408203
11988,Not classified,INX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,
11989,Ireland,IRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11990,"Iran, Islamic Rep.",IRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,98.3069381713867
11991,Iraq,IRQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,97.291618347168
11992,Iceland,ISL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11993,Israel,ISR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11994,Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11995,Jamaica,JAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,88.5136108398438
11996,Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,99.0523071289063
11997,Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
11998,Kazakhstan,KAZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,99.2244110107422
11999,Kenya,KEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,21.6952629089355
12000,Kyrgyz Republic,KGZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,99.4423076923077
12001,Cambodia,KHM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,20.5
12002,Kiribati,KIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,69.6764054575327
12003,St. Kitts and Nevis,KNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,95.2650833129883
12004,"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12005,Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12006,Latin America & Caribbean (excluding high income),LAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,93.1842278473839
12007,Lao PDR,LAO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,57.2
12008,Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,99.569221496582
12009,Liberia,LBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,0.044350128620863
12010,Libya,LBY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,98.9377059936523
12011,St. Lucia,LCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,91.6732025146484
12012,Latin America & Caribbean,LCN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,93.6172019985055
12013,Least developed countries: UN classification,LDC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,25.8447656008283
12014,Low income,LIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,21.4528783288381
12015,Liechtenstein,LIE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12016,Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,77.3950653076172
12017,Lower middle income,LMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,68.5230501987352
12018,Low & middle income,LMY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,76.2897398776094
12019,Lesotho,LSO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,10.311107635498
12020,Late-demographic dividend,LTE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,96.373807899475
12021,Lithuania,LTU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12022,Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12023,Latvia,LVA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12024,"Macao SAR, China",MAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12025,St. Martin (French part),MAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,59.1325950622559
12026,Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,80.2029266357422
12027,Monaco,MCO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12028,Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,98.6
12029,Madagascar,MDG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,15.1358213424683
12030,Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,91.1758499145508
12031,Middle East & North Africa,MEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,94.2790713140812
12032,Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,98.932728
12033,Marshall Islands,MHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,75.7717590332031
12034,Middle income,MIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,82.3520101650668
12035,"Macedonia, FYR",MKD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,98.4182052612305
12036,Mali,MLI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,17.7127742767334
12037,Malta,MLT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12038,Myanmar,MMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,47.824893951416
12039,Middle East & North Africa (excluding high income),MNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,93.5354919089837
12040,Montenegro,MNE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,99.830220713073
12041,Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,86.2
12042,Northern Mariana Islands,MNP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12043,Mozambique,MOZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,11.8480739593506
12044,Mauritania,MRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,18.2
12045,Mauritius,MUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,98.8246002197266
12046,Malawi,MWI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,6.48117589950562
12047,Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,98.0240097045898
12048,North America,NAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12049,Namibia,NAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,40.4020462036133
12050,New Caledonia,NCL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12051,Niger,NER,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,7.1
12052,Nigeria,NGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,47.3423614501953
12053,Nicaragua,NIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,73.821815
12054,Netherlands,NLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12055,Norway,NOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12056,Nepal,NPL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,47.1372566223145
12057,Nauru,NRU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,99.5134353637695
12058,New Zealand,NZL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12059,OECD members,OED,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,99.720313564207
12060,Oman,OMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,
12061,Other small states,OSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,58.8235983507119
12062,Pakistan,PAK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,83.85
12063,Panama,PAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,84.4138031005859
12064,Peru,PER,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,77.173645
12065,Philippines,PHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,78.6198959350586
12066,Palau,PLW,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,98.9165073295092
12067,Papua New Guinea,PNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,15.2452983856201
12068,Poland,POL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12069,Pre-demographic dividend,PRE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,28.6851567457086
12070,Puerto Rico,PRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12071,"Korea, Dem. People’s Rep.",PRK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,19.9558258056641
12072,Portugal,PRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12073,Paraguay,PRY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,94.686886
12074,West Bank and Gaza,PSE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,99.1940841674805
12075,Pacific island small states,PSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,62.0188521313651
12076,Post-demographic dividend,PST,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,99.976587060154
12077,French Polynesia,PYF,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12078,Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12079,Romania,ROU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12080,Russian Federation,RUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12081,Rwanda,RWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,4.8
12082,South Asia,SAS,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,65.5745137448685
12083,Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12084,Sudan,SDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,33.3048439025879
12085,Senegal,SEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,47.1
12086,Singapore,SGP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12087,Solomon Islands,SLB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,19.1736164093018
12088,Sierra Leone,SLE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,11.3324855164618
12089,El Salvador,SLV,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,87.525839
12090,San Marino,SMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12091,Somalia,SOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,12.8018312454224
12092,Serbia,SRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,99.6907216494846
12093,Sub-Saharan Africa (excluding high income),SSA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,29.1110808326411
12094,South Sudan,SSD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,0.0336989164352417
12095,Sub-Saharan Africa,SSF,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,29.1182704863573
12096,Small states,SST,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,65.6522011901871
12097,Sao Tome and Principe,STP,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,55.6953468322754
12098,Suriname,SUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,93.9168167114258
12099,Slovak Republic,SVK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12100,Slovenia,SVN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12101,Sweden,SWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12102,Swaziland,SWZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,35.5264434814453
12103,Sint Maarten (Dutch part),SXM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,100.0
12104,Seychelles,SYC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,95.5844879150391
12105,Syrian Arab Republic,SYR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,92.1348495483398
12106,Turks and Caicos Islands,TCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,93.2382965087891
12107,Chad,TCD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,4.43828439712524
12108,East Asia & Pacific (IDA & IBRD countries),TEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,92.8682679459603
12109,Europe & Central Asia (IDA & IBRD countries),TEC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,99.4088561047578
12110,Togo,TGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005,26.5188388824463
